Season,Episode Number,Episode Title,Character,Dialogue,Main Characters,Minor Characters,Antagonists,Locations
1,5,The King of Omashu,Sokka,"Eh, how was Appa supposed to save us anyway?","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,[Voice-over.] Appa's a ten-ton flying bison; I think he could figure something out.,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Katara,"[Climbing into her bed.] Well, no point arguing about it now. Get some rest, Aang. [Aang walks toward his bed.] Looks like you'll need it for tomorrow.","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,[Alarmed.] Sokka? [Switch to Aang's point of view; the other beds are empty.] Katara? [Frontal shot as Aang turns toward the guard.] Where are my friends?,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Guard,[Frontal shot.] The king will free them if you complete your challenges.,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,[Frontal shot; unsure.] And if I fail?,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Guard,"[Frontal shot.] He didn't say. [Extending his arm; switch back to a shot of the guard.] Your staff, please?","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"[Serious.] First, Avatar, [Frontal shot as Bumi spread his arms, showing off his purple outfit; lighthearted.] what do you think of my new outfit? I want your honest opinion. [Frontal shot of Aang who blankly stares at the king. Someone coughs during the ensuing silence. Switch back to a frontal shot of Bumi.] I'm waiting.","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,[Scratching his head.] I ... guess it's fine.,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,Excellent! You passed the first test.,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,Really?,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"[Upbeat.] Well, not one of the deadly tests. [Waving his finger from side to side, emphasizing his words.] The real challenges are much more, uh, challenging.","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,[Aggressively.] I don't have time for your crazy games! [Close-up of King Bumi.] Give me my friends back! We're leaving!,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"Oh, I thought you might refuse, [Side shot of the two. A wall opens, revealing Katara and Sokka struggling in the grasp of a guard. Aang turns to them.] so I will give your friends some special souvenirs.","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"[Voice-over.] Those delightful rings are made of pure jennamite, also known as creeping crystal. It's a crystal that grows remarkably fast. [Close-up of Bumi; sinister.] By nightfall your friends will be completely covered in it. [Slightly sympathetic.] Terrible thing, really. [Serious.] I can stop it, but only if you cooperate.","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Sokka,[Panicking.] Ah! It's already creeping!,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,[Cut back to a side shot of Aang and Bumi; serious.] I'll do what you want.,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"It seems I've lost my lunch box key and I'm hungry. Ooh, there it is! [Bumi points to inside the waterfall.] Would you mind fetching it for me?","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"[Sarcastically.] Ooh, climbing the ladder. No one's thought of that before.","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,That's right. Keep diving head in. I'm sure it'll work eventually.,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,There! Enjoy your lunch! I want my friends back now!,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"Ah, not yet. I need help with another matter. It seems I've lost my pet, Flopsie.","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,Okay! Found him!,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,Bring him to me. Daddy wants a kiss from Flopsie!,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,"Come here, Flopsie. [Flopsie jumps down behind Aang, startling both him and the bunny.] Huh?","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,"Flopsie, wait! Flopsie! [Cut to Bumi laughing. Back to Aang chasing the bunny.] Flopsie!","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,Wait a minute. [Close-up of Flopsie snarling. Cut to behind Aang.] Flopsie?,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,Flopsie!,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"[Rubbing Flopsie's belly.] Oh, that's a good boy. Yes, who has a soft belly?","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,"[Aang jumps up to where Katara and Sokka. Both are encased in crystal to their shoulders.] Guys, are you okay?","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Katara,"Other than the crystals slowly encasing my entire body, doing great!","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"[Rubbing Flopsie's belly.] Oh, yes.","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,Come on! I'm ready for the next challenge.,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"Your final test is a duel. And as a special treat, you may choose your opponent.","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,Point and choose.,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,"So ... you're saying whoever I point to, that's the person I get to fight?","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,Choose wisely!,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,I ... choose ... you. [Aang points to the king.],"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,Wrong choice!,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"You thought I was a frail old man, but I'm the most powerful earthbender you'll ever see.","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,Can I fight the guy with the axe instead?,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,There are no take-backsies in my kingdom. You might need this. [Points to the guard standing near Katara and Sokka.],"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,Typical airbender tactic: avoid and evade. I hoped the Avatar would be less predictable.,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,Don't you have any surprises for me? Sooner or later you'll have to strike back!,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,You'll have to be a little more creative than that!,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,Did someone leave the windows open? It feels a little drafty in here. Are you hoping I'll catch a cold?,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,How are you going to get me from way over there?,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"Well done, Avatar. You fight with much fire in your heart. [He tosses the boulder aside and bends up to the balcony where the two siblings are almost completely encased. Aang joins him.] You've passed all my tests. Now, you must answer one question.","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,That's not fair! You said you would release my friends if I finished your tests.,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,"Oh, but what's the point of tests if you don't learn anything?","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Sokka,"Oh, come on!","Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Bumi,Answer this one question and I will set your friends free. What ... is my name? From the looks of your friends I'd say you only have a few minutes.,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,How am I supposed to know his name?,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Katara,Think about the challenges. Maybe it's some kind of riddle.,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Sokka,I got it!,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
1,5,The King of Omashu,Aang,Yeah?,"Aang, Bumi, Katara, Momo, Sokka","Appa, Cabbage merchant, Chamberlain, Flopsie, Various Earth Kingdom soldiers
Omashu captain, Omashu captain",,"Omashu
Omashu Royal Palace, Omashu Royal Palace"
